"","camera_Rank","camera_p.value","gage_Rank","gage_p.value","globaltest_Rank","globaltest_p.value","gsva_Rank","gsva_p.value","ssgsea_Rank","ssgsea_p.value","zscore_Rank","zscore_p.value","ora_Rank","ora_p.value","padog_Rank","padog_p.value","roast_Rank","roast_p.value","safe_Rank","safe_p.value","camera_adj_p.value","gage_adj_p.value","globaltest_adj_p.value","gsva_adj_p.value","ssgsea_adj_p.value","zscore_adj_p.value","ora_adj_p.value","padog_adj_p.value","roast_adj_p.value","safe_adj_p.value","combined_p.value","Avg_Rank"
"hsa04918_Thyroid_hormone_synthesis",3,0.0283499636670238,250,0.912216463857912,38,0.00793650793650794,17,0.00639241365170361,4,5.42326942796466e-05,85,0.0104993540732319,151,0.147869835531866,70,0.21,147,0.048,138,0.41,0.99400247320935,0.998519813823545,0.0124594640723673,0.109799105076321,0.00279570976383411,0.0360683692868671,0.285946966723872,0.876,0.0940671140939597,0.859777777777778,0.00593318849216523,90.3
"hsa04919_Thyroid_hormone_signaling_pathway",215,0.739191575914694,187,0.747410421500559,160,0.00793650793650794,80,0.0809813736129935,255,0.745544849909443,206,0.280322228197044,185,0.29349445235786,254,0.9,151,0.053,265,0.87,0.994567650694826,0.998519813823545,0.0124594640723673,0.293899572568032,0.853721945778657,0.396750822925659,0.463245297775649,1,0.102490066225166,0.947910447761194,0.483149990241377,195.8
"hsa04920_Adipocytokine_signaling_pathway",50,0.232596909655278,286,0.986903386734693,137,0.00793650793650794,66,0.0524092341025451,13,0.000350988413122562,33,0.000718670376593471,53,0.00392995458865051,181,0.63,33,0.002,84,0.23,0.99400247320935,0.998519813823545,0.0124594640723673,0.230477069310381,0.0072581269183561,0.00635914393834223,0.0212049586652109,1,0.0124255319148936,0.776595744680851,0.000341631608028635,93.6
"hsa04921_Oxytocin_signaling_pathway",195,0.679151061791416,125,0.58833103075877,128,0.00793650793650794,256,0.687799697874432,95,0.0441851118446974,84,0.0100285745355031,50,0.00304762525780803,111,0.35,71,0.006,71,0.2,0.99400247320935,0.998519813823545,0.0124594640723673,0.784521530388024,0.135811080617386,0.0348612352900822,0.0177981315055989,0.904424778761062,0.0243333333333333,0.776595744680851,0.0146788663306244,118.6
"hsa04922_Glucagon_signaling_pathway",119,0.45402071391507,93,0.494957228787928,95,0.00793650793650794,163,0.29134761775585,134,0.140816583243381,83,0.00927355845524027,174,0.241850172384974,33,0.07,135,0.038,27,0.09,0.99400247320935,0.998519813823545,0.0124594640723673,0.521923339783485,0.306545207107917,0.0326250490232549,0.404658210383062,0.598974358974359,0.0821925925925926,0.776595744680851,0.118358202264466,105.6
"hsa04930_Type_II_diabetes_mellitus",180,0.640831261819353,237,0.891642052753739,253,0.0396825396825397,255,0.683700894502572,263,0.787938506690873,236,0.49571517948979,194,0.343575043204772,161,0.55,260,0.635,124,0.37,0.99400247320935,0.998519813823545,0.0449120216562077,0.782904553704906,0.874821459900132,0.613342510216181,0.517133570184502,0.990714285714286,0.712167938931298,0.856240601503759,0.962753873411175,216.3
"hsa04932_Non-alcoholic_fatty_liver_disease_(NAFLD)",175,0.635260579623966,141,0.64147966651777,102,0.00793650793650794,215,0.520236053818118,73,0.0227222857329427,82,0.00905080408927899,85,0.0126005046573909,53,0.13,133,0.037,87,0.24,0.99400247320935,0.998519813823545,0.0124594640723673,0.706553152162281,0.090889142931771,0.0322296926106032,0.0432864395289192,0.690181818181818,0.0806268656716418,0.776595744680851,0.0281606759458614,114.6
"hsa04940_Type_I_diabetes_mellitus",77,0.335621624343356,242,0.902875522482483,145,0.00793650793650794,112,0.146484470051976,93,0.0404240186087639,261,0.741347856196305,72,0.00745428141781203,138,0.48,277,0.805,182,0.54,0.99400247320935,0.998519813823545,0.0124594640723673,0.380957618275367,0.126922725094184,0.828711965591762,0.0302172912745218,0.990714285714286,0.848592057761733,0.866373626373626,0.296101611202062,159.9
"hsa04950_Maturity_onset_diabetes_of_the_young",183,0.642874581736559,281,0.980104962156011,218,0.0238095238095238,192,0.413712933245753,38,0.00373293448364413,142,0.0675816739439545,38,0.00139160993397385,182,0.63,153,0.054,133,0.39,0.99400247320935,0.998519813823545,0.0292116846738695,0.626354456028302,0.0286846544532654,0.138851143304493,0.0106934237031675,1,0.103058823529412,0.856240601503759,0.0337398319567618,156
"hsa04960_Aldosterone-regulated_sodium_reabsorption",115,0.443726639147142,175,0.716754108925254,248,0.0317460317460317,182,0.370851042881418,39,0.00406016453580931,272,0.841356652845571,62,0.00488862660644075,236,0.85,289,0.963,246,0.8,0.99400247320935,0.998519813823545,0.036785084404132,0.594991783084473,0.0298017399646877,0.90164863442158,0.0230238543400113,1,0.972996539792387,0.945748987854251,0.308811891441303,186.4
"hsa04961_Endocrine_and_other_factor-regulated_calcium_reabsorption",152,0.568322339330861,163,0.691499299774676,37,0.00793650793650794,168,0.306334970773812,253,0.742541123982129,273,0.842979716428395,128,0.070893726217347,40,0.09,242,0.441,30,0.1,0.99400247320935,0.998519813823545,0.0124594640723673,0.527656249483695,0.853721945778657,0.90164863442158,0.161726312933323,0.655510204081633,0.532115702479339,0.776595744680851,0.66311990559129,148.6
"hsa04962_Vasopressin-regulated_water_reabsorption",111,0.423033676486879,70,0.417224169128373,18,0.00793650793650794,135,0.207300088281407,31,0.00239914076838162,274,0.848298791040296,125,0.0631600253430285,46,0.11,291,0.975,17,0.06,0.99400247320935,0.998519813823545,0.0124594640723673,0.446295752644175,0.0225983582054011,0.904026448845863,0.147541819201315,0.655510204081633,0.978350515463917,0.776595744680851,0.269486598695108,111.8
"hsa04964_Proximal_tubule_bicarbonate_reclamation",45,0.222335519754595,199,0.785780009224141,186,0.00793650793650794,44,0.0311677003871625,43,0.00517588598445653,216,0.321549859388743,280,1,165,0.56,202,0.174,168,0.5,0.99400247320935,0.998519813823545,0.0124594640723673,0.203310784276946,0.0351168994255181,0.434687772877375,1,0.990714285714286,0.251524752475248,0.859777777777778,0.268774869275161,154.8
"hsa04966_Collecting_duct_acid_secretion",9,0.060077873812084,216,0.835927510509675,258,0.0396825396825397,6,0.00145184565936491,20,0.00128879795677323,140,0.0664518201100734,281,1,260,0.92,129,0.032,262,0.85,0.99400247320935,0.998519813823545,0.0449120216562077,0.0706564887557592,0.0179345935720382,0.13814312186438,1,1,0.0724341085271318,0.947328244274809,0.0901432310510614,158.1
"hsa04970_Salivary_secretion",276,0.965836405954783,19,0.152543197456218,32,0.00793650793650794,232,0.611713257416808,112,0.084534071688187,192,0.222714040086373,167,0.200856211727593,58,0.15,195,0.14,15,0.06,0.994567650694826,0.998519813823545,0.0124594640723673,0.762441910145844,0.220392401187059,0.336972724759251,0.349375340830322,0.718032786885246,0.209641025641026,0.776595744680851,0.40166848482438,129.8
"hsa04971_Gastric_acid_secretion",198,0.682837573931557,197,0.777453020955121,71,0.00793650793650794,121,0.165129436629396,170,0.260302463126278,244,0.56589370623372,63,0.00504583449276958,123,0.41,176,0.093,155,0.47,0.99400247320935,0.998519813823545,0.0124594640723673,0.398247307508301,0.441781395313976,0.677217058279697,0.0233230937881638,0.973333333333333,0.154295454545455,0.859777777777778,0.215113292917658,151.8
"hsa04972_Pancreatic_secretion",179,0.640284204483543,128,0.597450402970325,34,0.00793650793650794,186,0.394264807118554,66,0.0166510785076899,227,0.410777089342182,225,0.589174651530562,125,0.43,217,0.261,132,0.39,0.99400247320935,0.998519813823545,0.0124594640723673,0.615977239238619,0.0723143159857519,0.528400484968799,0.764617769986329,0.990714285714286,0.349596330275229,0.856240601503759,0.505524921364144,151.9
"hsa04973_Carbohydrate_digestion_and_absorption",121,0.463965338132814,178,0.718997276588588,141,0.00793650793650794,257,0.711043301264764,8,8.37089661988012e-05,238,0.507230141012231,191,0.331167410498061,87,0.27,282,0.879,62,0.18,0.99400247320935,0.998519813823545,0.0124594640723673,0.807877992098487,0.00305537726625624,0.617249326718402,0.506287350080805,0.887450980392157,0.910170212765957,0.776595744680851,0.240087955851617,156.5
"hsa04974_Protein_digestion_and_absorption",107,0.41562561432068,41,0.26857500148053,118,0.00793650793650794,214,0.519551533043033,104,0.0679365995321194,254,0.675620604859797,224,0.56944462032396,96,0.31,270,0.714,105,0.3,0.99400247320935,0.998519813823545,0.0124594640723673,0.706553152162281,0.190745067917105,0.776697703224649,0.74231173720802,0.887450980392157,0.772177777777778,0.826415094339623,0.774546484433223,153.3
"hsa04975_Fat_digestion_and_absorption",140,0.534499145670504,68,0.410553265192776,17,0.00793650793650794,22,0.0139044515847064,150,0.170824924489629,93,0.0138767055280129,282,1,79,0.25,90,0.012,175,0.52,0.99400247320935,0.998519813823545,0.0124594640723673,0.179318661315035,0.33253918633981,0.0430497733737768,1,0.887450980392157,0.0368842105263158,0.859777777777778,0.112841853039727,111.6
"hsa04976_Bile_secretion",194,0.678502087145647,52,0.350560670607836,80,0.00793650793650794,125,0.182156961366826,139,0.148939612060279,270,0.82890746862848,216,0.48063352352167,16,0.03,194,0.132,96,0.26,0.99400247320935,0.998519813823545,0.0124594640723673,0.425518661752906,0.312880336126629,0.894610006159609,0.64974531883485,0.486666666666667,0.198680412371134,0.790833333333333,0.518890202626422,138.2
"hsa04977_Vitamin_digestion_and_absorption",225,0.784838378770788,268,0.957800095180207,285,0.214285714285714,78,0.0790048860590062,273,0.853075971665747,137,0.0616088564131429,283,1,289,1,148,0.048,283,0.97,0.994567650694826,0.998519813823545,0.219548872180451,0.292512495985032,0.912447559437356,0.131312307099546,1,1,0.0940671140939597,0.993824561403509,0.804906204985069,226.9
"hsa04978_Mineral_absorption",267,0.933747100216238,10,0.084543552304636,30,0.00793650793650794,189,0.401327339324364,162,0.231711677545177,167,0.124061069729002,284,1,3,1e-04,188,0.118,36,0.12,0.994567650694826,0.998519813823545,0.0124594640723673,0.620040122130764,0.417653147180195,0.216921151861489,1,0.00292,0.183276595744681,0.776595744680851,0.0680189826618856,133.6
"hsa05010_Alzheimer's_disease",21,0.121462634359746,44,0.290756726854328,125,0.00793650793650794,31,0.0216047436919624,42,0.00470428852147907,16,0.00018165679237699,129,0.0734438503229978,76,0.24,76,0.007,100,0.29,0.99400247320935,0.998519813823545,0.0124594640723673,0.190906574234221,0.0327060059112354,0.00331523646088007,0.163914474256985,0.887450980392157,0.02555,0.822135922330097,0.0028175815100202,66
"hsa05012_Parkinson's_disease",108,0.416390987293128,177,0.718460251473994,152,0.00793650793650794,95,0.103593273178148,120,0.102164027697819,35,0.000788922586368226,109,0.0393404849373113,127,0.44,85,0.009,147,0.45,0.99400247320935,0.998519813823545,0.0124594640723673,0.318413008084411,0.246721287646251,0.00652148232769376,0.104877428092613,0.990714285714286,0.0309176470588235,0.859777777777778,0.0165781870958929,115.5
"hsa05014_Amyotrophic_lateral_sclerosis_(ALS)",19,0.115197234297295,65,0.408783946354084,211,0.0158730158730159,56,0.0408597569852863,81,0.031118578212155,54,0.0025068931763342,285,1,140,0.49,110,0.02,207,0.64,0.99400247320935,0.998519813823545,0.0215577703949797,0.213054447137564,0.112180553554929,0.0135557927312887,1,0.990714285714286,0.0521428571428571,0.892222222222222,0.0712774215778658,122.8
"hsa05016_Huntington's_disease",15,0.105709207828846,51,0.346076103972408,134,0.00793650793650794,61,0.0464185627854599,72,0.0210031356229999,34,0.000781307088890959,77,0.00888708597427499,56,0.14,116,0.022,70,0.2,0.99400247320935,0.998519813823545,0.0124594640723673,0.222200333333677,0.0851793833599439,0.00652148232769376,0.0336340301183448,0.718032786885246,0.0549059829059829,0.776595744680851,0.00426336125270556,68.6
"hsa05020_Prion_diseases",236,0.811701614994335,274,0.972786616921279,33,0.00793650793650794,223,0.56392381197106,239,0.652924887605734,251,0.622514932864231,184,0.27915804096104,162,0.55,222,0.302,125,0.37,0.994567650694826,0.998519813823545,0.0124594640723673,0.738411448858966,0.797715762263073,0.724200639029304,0.443011673699041,0.990714285714286,0.397225225225225,0.856240601503759,0.815377981760487,194.9
"hsa05030_Cocaine_addiction",1,0.00758429050719607,260,0.933421189386422,214,0.0158730158730159,2,8.43740717084518e-05,3,5.13163844804044e-05,45,0.00172072215460745,286,1,259,0.92,72,0.006,221,0.71,0.99400247320935,0.998519813823545,0.0215577703949797,0.012318614469434,0.00279570976383411,0.0108387129551874,1,1,0.0243333333333333,0.918793103448276,0.00114124285879459,136.3
"hsa05031_Amphetamine_addiction",265,0.930747663756671,140,0.640999123533286,92,0.00793650793650794,269,0.796077186004071,206,0.4431207447998,198,0.251302707991257,287,1,49,0.11,197,0.153,43,0.14,0.994567650694826,0.998519813823545,0.0124594640723673,0.864143265104791,0.628112900395833,0.370100849355072,1,0.655510204081633,0.226781725888325,0.776595744680851,0.697066778857753,174.6
"hsa05032_Morphine_addiction",268,0.934556698583963,228,0.865075853039943,22,0.00793650793650794,193,0.414969303649113,244,0.69683787329416,207,0.281258288854833,118,0.0531780802276645,36,0.08,47,0.002,46,0.15,0.994567650694826,0.998519813823545,0.0124594640723673,0.626354456028302,0.833920733614323,0.396750822925659,0.13087896433808,0.598974358974359,0.0124255319148936,0.776595744680851,0.155944232225951,140.9
"hsa05033_Nicotine_addiction",162,0.59262600148387,69,0.414955088993451,50,0.00793650793650794,181,0.366190659960998,233,0.613736843551561,158,0.0975164220178133,288,1,84,0.27,193,0.129,236,0.76,0.99400247320935,0.998519813823545,0.0124594640723673,0.59076062269951,0.766663284650083,0.18022022296963,1,0.887450980392157,0.195170984455959,0.940338983050848,0.625137950110937,165.4
"hsa05034_Alcoholism",191,0.664246948272336,278,0.975624999341355,78,0.00793650793650794,175,0.339079171073453,264,0.808346533669156,79,0.00763039619528875,211,0.470578626714893,105,0.33,61,0.004,107,0.31,0.99400247320935,0.998519813823545,0.0124594640723673,0.565665829635973,0.891662728612649,0.028203489734485,0.645424562234203,0.900560747663551,0.0188387096774194,0.830689655172414,0.144187859277618,154.9
"hsa05100_Bacterial_invasion_of_epithelial_cells",156,0.575906464342066,110,0.544000299828118,53,0.00793650793650794,100,0.11681351716286,59,0.0113110411728857,76,0.00734758319054563,156,0.157585655013305,82,0.27,17,0.001,33,0.11,0.99400247320935,0.998519813823545,0.0124594640723673,0.341095470115552,0.0559800681776714,0.0278506349004001,0.293089243719013,0.887450980392157,0.00941935483870968,0.776595744680851,0.0138230724475238,84.2
"hsa05110_Vibrio_cholerae_infection",2,0.0154959552722365,71,0.420918483537942,133,0.00793650793650794,1,7.12007190480918e-05,48,0.00587754451308416,67,0.00525659838354734,199,0.379439663035763,272,0.95,97,0.014,267,0.87,0.99400247320935,0.998519813823545,0.0124594640723673,0.012318614469434,0.0357550624545953,0.0228681714628095,0.556765736715793,1,0.0417142857142857,0.947910447761194,0.00589412066550722,115.7
"hsa05120_Epithelial_cell_signaling_in_Helicobacter_pylori_infection",46,0.224864988589683,226,0.863247583596363,251,0.0317460317460317,47,0.0327246810308783,82,0.0320337070446287,246,0.58795795425042,213,0.470806273136593,261,0.92,251,0.539,248,0.81,0.99400247320935,0.998519813823545,0.036785084404132,0.203310784276946,0.113158357569935,0.696852052222441,0.645424562234203,1,0.627043824701195,0.947328244274809,0.665658552200762,187.1
"hsa05130_Pathogenic_Escherichia_coli_infection",113,0.423674763277987,171,0.711652741374727,247,0.0317460317460317,39,0.0272534664243288,285,0.932373135323476,59,0.00358846353168585,200,0.39095556961594,220,0.8,89,0.012,66,0.19,0.99400247320935,0.998519813823545,0.036785084404132,0.200107954553752,0.955273528120895,0.0177066002418564,0.570795131639272,1,0.0368842105263158,0.776595744680851,0.158530106472383,148.9
"hsa05131_Shigellosis",53,0.235283797000886,191,0.755129075977677,193,0.0158730158730159,19,0.00931951982804556,34,0.00287534890142885,49,0.00190172524973986,140,0.116512436620537,89,0.28,20,0.001,78,0.22,0.99400247320935,0.998519813823545,0.0215577703949797,0.143226304725753,0.0246941729181536,0.0111802236196707,0.243011653522834,0.887450980392157,0.00941935483870968,0.776595744680851,0.00387217022872284,86.6
"hsa05132_Salmonella_infection",54,0.236721440480869,166,0.696265578428383,242,0.0317460317460317,46,0.0321817260920492,143,0.158057499449963,28,0.000588363562010229,220,0.540228104029087,80,0.26,42,0.002,38,0.13,0.99400247320935,0.998519813823545,0.036785084404132,0.203310784276946,0.322746782093631,0.00613579143239239,0.717030028984061,0.887450980392157,0.0124255319148936,0.776595744680851,0.0388188559985224,105.9
"hsa05133_Pertussis",155,0.574899919146587,161,0.686695501071118,106,0.00793650793650794,169,0.306944052392012,208,0.452144595526963,88,0.0114212177423756,157,0.157585655013305,156,0.54,41,0.002,72,0.2,0.99400247320935,0.998519813823545,0.0124594640723673,0.527656249483695,0.628323301645653,0.0378976770542462,0.293089243719013,0.990714285714286,0.0124255319148936,0.776595744680851,0.0821263075312502,131.3
"hsa05134_Legionellosis",238,0.824124418683568,67,0.409989084650669,205,0.0158730158730159,279,0.879688220618817,193,0.352811330066351,210,0.294243037863236,17,0.000158750797168942,198,0.7,219,0.273,142,0.42,0.994567650694826,0.998519813823545,0.0215577703949797,0.917667005008306,0.531380251826973,0.409137938362214,0.00243459846647767,1,0.364,0.859777777777778,0.191258976230967,176.8
"hsa05140_Leishmaniasis",42,0.204930703111107,26,0.188385239650046,58,0.00793650793650794,106,0.134068591218382,98,0.0484723268346792,110,0.023129339143076,31,0.000637197269093381,8,1e-04,141,0.043,2,0.01,0.99400247320935,0.998519813823545,0.0124594640723673,0.368980429313697,0.144427749344146,0.0613978820888928,0.00600198717984733,0.00292,0.0884225352112676,0.776595744680851,0.000501218134763213,62.2
"hsa05142_Chagas_disease_(American_trypanosomiasis)",212,0.72167302849446,261,0.93517956045127,209,0.0158730158730159,222,0.559230088506487,227,0.572736427123202,100,0.0158163374197159,177,0.245289394650007,128,0.45,62,0.004,198,0.61,0.99400247320935,0.998519813823545,0.0215577703949797,0.735563900197722,0.736735844581387,0.0461837052655706,0.404658210383062,0.990714285714286,0.0188387096774194,0.8906,0.198839638625366,179.6
"hsa05143_African_trypanosomiasis",31,0.159548597698858,61,0.394127407133271,241,0.0317460317460317,101,0.118101743965699,37,0.00354559767698245,213,0.317447709229978,57,0.00417436059364036,69,0.21,248,0.517,59,0.17,0.99400247320935,0.998519813823545,0.036785084404132,0.341442665722615,0.0279814735588885,0.434687772877375,0.0213844437428594,0.876,0.607453815261044,0.776595744680851,0.133982014155498,111.7
"hsa05144_Malaria",205,0.708742615403158,78,0.435556623517287,220,0.0238095238095238,259,0.741957117310286,70,0.017908943305794,197,0.247399226000532,132,0.0762115206120804,206,0.74,152,0.054,160,0.48,0.99400247320935,0.998519813823545,0.0292116846738695,0.836492194033218,0.0747058777898836,0.366703421279977,0.168589121353996,1,0.103058823529412,0.859777777777778,0.286790994475989,167.9
"hsa05145_Toxoplasmosis",69,0.29482484566276,58,0.383167687561982,206,0.0158730158730159,77,0.0752673699439641,182,0.280683470232834,68,0.00535636278887542,10,1.02667752414132e-05,207,0.74,157,0.061,137,0.41,0.99400247320935,0.998519813823545,0.0215577703949797,0.285429506800487,0.450327325868064,0.0228681714628095,0.000299789837049265,1,0.11273417721519,0.859777777777778,0.00465690601154994,117.1
"hsa05146_Amoebiasis",39,0.196030931070751,277,0.97528020408309,210,0.0158730158730159,113,0.147425379675056,56,0.0104559134819405,235,0.482554786338672,84,0.0124436988053395,232,0.84,246,0.505,148,0.45,0.99400247320935,0.998519813823545,0.0215577703949797,0.380957618275367,0.0536033986254225,0.599599989833584,0.0432566672757039,1,0.599430894308943,0.859777777777778,0.23799274611429,164
"hsa05150_Staphylococcus_aureus_infection",196,0.68038104788565,180,0.724536155015456,59,0.00793650793650794,236,0.625050259716838,258,0.766278659311662,259,0.7358988389278,45,0.00183386007999228,78,0.24,245,0.487,22,0.08,0.99400247320935,0.998519813823545,0.0124594640723673,0.768390403265241,0.858837236107331,0.828515337985714,0.0118997142968388,0.887450980392157,0.580424489795918,0.776595744680851,0.415696954678975,157.8
"hsa05152_Tuberculosis",36,0.189839125895414,147,0.653962155911977,109,0.00793650793650794,26,0.0176200302290447,75,0.0239322449098721,13,0.000137031172555398,99,0.0262748911997756,230,0.84,91,0.012,82,0.23,0.99400247320935,0.998519813823545,0.0124594640723673,0.190906574234221,0.0931762068491021,0.00307597714675351,0.0774976588922675,1,0.0368842105263158,0.776595744680851,0.00415105683378708,90.8
"hsa05160_Hepatitis_C",182,0.640979558308754,244,0.903499824042829,249,0.0317460317460317,74,0.069562665102411,277,0.886559691842231,70,0.00548209589861871,68,0.00699376627207376,285,0.99,112,0.02,203,0.63,0.99400247320935,0.998519813823545,0.036785084404132,0.273323592747421,0.934568339414915,0.0228681714628095,0.0298941330593927,1,0.0521428571428571,0.892222222222222,0.068860385971653,176.4
"hsa05161_Hepatitis_B",281,0.970943341602459,34,0.234251498518387,165,0.00793650793650794,197,0.445710127499589,230,0.585030853393393,135,0.0574696449147422,152,0.150887540041238,160,0.55,178,0.105,95,0.26,0.994567650694826,0.998519813823545,0.0124594640723673,0.660646483400407,0.74087787465728,0.12430471344522,0.289862905868695,0.990714285714286,0.172247191011236,0.790833333333333,0.405075313606173,162.7
"hsa05162_Measles",216,0.745049418868765,273,0.970126652911127,260,0.0476190476190476,288,0.939053039996166,63,0.0144925247571049,141,0.0667060965167039,25,0.000253399099216953,231,0.84,201,0.172,219,0.71,0.994567650694826,0.998519813823545,0.0528698171283723,0.952095443329446,0.0671717020488037,0.13814312186438,0.00295970147885401,1,0.249870646766169,0.918793103448276,0.0708290230807011,191.7
"hsa05164_Influenza_A",279,0.968354352294786,224,0.856598177696519,207,0.0158730158730159,270,0.804214094856477,278,0.892194843328714,138,0.0628179508203442,22,0.000216064506283729,222,0.81,203,0.178,153,0.47,0.994567650694826,0.998519813823545,0.0215577703949797,0.869742650733672,0.93712551889203,0.132919142315511,0.00281436794592669,1,0.256039408866995,0.859777777777778,0.137930508489,199.6
"hsa05166_HTLV-I_infection",207,0.715163931350407,275,0.973938178751657,183,0.00793650793650794,230,0.609453535682387,279,0.895916829401943,65,0.00503972846140154,15,0.000142342764605208,288,1,102,0.017,286,0.98,0.99400247320935,0.998519813823545,0.0124594640723673,0.762441910145844,0.937662058012069,0.0226400109342961,0.00243459846647767,1,0.0481941747572816,0.997073170731707,0.0193730021162802,193
"hsa05168_Herpes_simplex_infection",193,0.673397802376671,235,0.889980318912264,159,0.00793650793650794,151,0.252428763468637,290,0.977510993262945,58,0.00283707325187838,71,0.00726877892882494,202,0.72,119,0.025,187,0.57,0.99400247320935,0.998519813823545,0.0124594640723673,0.486610789094064,0.984252448388896,0.0142831963715257,0.0298941330593927,1,0.0613445378151261,0.866875,0.0472469379819763,166.5
"hsa05169_Epstein-Barr_virus_infection",134,0.50939927688571,253,0.924270475726697,231,0.0238095238095238,62,0.0492828159603837,169,0.256172567040281,17,0.000210104799517558,29,0.000573330463316906,195,0.69,45,0.002,74,0.21,0.99400247320935,0.998519813823545,0.0292116846738695,0.228073629121358,0.441781395313976,0.00360885890936041,0.00577284466512195,1,0.0124255319148936,0.776595744680851,0.00237111518951458,120.9
"hsa05200_Pathways_in_cancer",251,0.884960441914311,179,0.722321222778713,70,0.00793650793650794,271,0.835548105433273,274,0.859083527524103,41,0.00130243227131042,35,0.00120140576198967,122,0.41,53,0.003,193,0.58,0.994567650694826,0.998519813823545,0.0124594640723673,0.900295375595998,0.915519671668023,0.00927585910299128,0.00973139825053953,0.973333333333333,0.0159272727272727,0.877512953367876,0.013829683552507,148.9
"hsa05202_Transcriptional_misregulation_in_cancer",277,0.966552036338345,208,0.821899688222945,88,0.00793650793650794,202,0.465413940581368,160,0.227327027723177,145,0.0696714873866495,24,0.000252564899953368,139,0.49,83,0.008,217,0.67,0.994567650694826,0.998519813823545,0.0124594640723673,0.671456631173403,0.414871825594798,0.140288591347899,0.00295970147885401,0.990714285714286,0.028144578313253,0.901566820276498,0.0242871977281045,154.3
"hsa05203_Viral_carcinogenesis",264,0.929800684431586,219,0.839323811512323,177,0.00793650793650794,289,0.979578112851348,241,0.678556787403483,117,0.03127715891041,108,0.0373901119467713,255,0.91,126,0.028,157,0.48,0.994567650694826,0.998519813823545,0.0124594640723673,0.989746743780601,0.819663809249938,0.0780592342037584,0.101091784152382,1,0.0648888888888889,0.859777777777778,0.214785959429961,195.3
"hsa05204_Chemical_carcinogenesis",228,0.795918415028143,106,0.530688019233704,169,0.00793650793650794,247,0.652178505167276,223,0.526438697120206,194,0.227015775255351,219,0.513619798945481,150,0.53,211,0.21,183,0.55,0.994567650694826,0.998519813823545,0.0124594640723673,0.768407117093381,0.688948254851987,0.341693847291559,0.684826398593974,0.990714285714286,0.290616113744076,0.866875,0.732788280319922,193
"hsa05205_Proteoglycans_in_cancer",234,0.809023086435133,32,0.201887309708001,124,0.00793650793650794,208,0.493155885022923,195,0.357306099766944,46,0.00172778451675641,13,0.000116978755079541,22,0.05,77,0.007,1,0.01,0.994567650694826,0.998519813823545,0.0124594640723673,0.692314992436026,0.535042980163834,0.0108387129551874,0.00243459846647767,0.584,0.02555,0.776595744680851,0.00398516622133006,95.2
"hsa05206_MicroRNAs_in_cancer",151,0.566662717767589,57,0.377026016002528,60,0.00793650793650794,126,0.187336035184333,19,0.00109965917670834,44,0.0014879020537061,39,0.00142971092875794,194,0.69,60,0.004,194,0.59,0.99400247320935,0.998519813823545,0.0124594640723673,0.426187359507101,0.016900025242044,0.00987425908368595,0.0107045023383928,1,0.0188387096774194,0.888041237113402,0.00105519059961978,94.4
"hsa05210_Colorectal_cancer",150,0.562095792107288,74,0.427784013956245,264,0.0555555555555556,213,0.507279130849384,35,0.00311624236414118,89,0.0120208698874536,205,0.42961114506003,225,0.82,21,0.001,227,0.72,0.99400247320935,0.998519813823545,0.0612159329140461,0.695424911774742,0.0259983648665493,0.0394392585071512,0.611933923695263,1,0.00941935483870968,0.918793103448276,0.0610539783354742,150.3
"hsa05211_Renal_cell_carcinoma",136,0.513891154598717,282,0.98255916558877,250,0.0317460317460317,90,0.0938890930398156,24,0.00155576809211498,72,0.0063814487567955,207,0.45059297392299,291,1,98,0.014,256,0.84,0.99400247320935,0.998519813823545,0.036785084404132,0.301256666527961,0.0189285117873989,0.025803298820188,0.635619074326151,1,0.0417142857142857,0.947328244274809,0.0473239241342674,170.6
"hsa05212_Pancreatic_cancer",22,0.128949874725369,150,0.656563848406395,197,0.0158730158730159,11,0.00342148698157212,5,5.73935708656317e-05,10,8.70389674681722e-05,142,0.119566429510016,155,0.53,12,0.001,173,0.52,0.99400247320935,0.998519813823545,0.0215577703949797,0.087204869428229,0.00279570976383411,0.00233888808849825,0.244915765217508,0.990714285714286,0.00941935483870968,0.859777777777778,0.0003168162172594,87.7
"hsa05213_Endometrial_cancer",43,0.210835144394769,16,0.140189751393499,84,0.00793650793650794,115,0.157591897972559,26,0.00212567766619375,56,0.00276734354818214,289,1,197,0.69,35,0.002,200,0.61,0.99400247320935,0.998519813823545,0.0124594640723673,0.395834730334055,0.0224988309421895,0.0142831963715257,1,1,0.0124255319148936,0.8906,0.0165316188542638,106.1
"hsa05214_Glioma",7,0.0467470646162181,5,0.0490388366567729,28,0.00793650793650794,16,0.00528981844865806,6,6.57631575853994e-05,9,7.98164463764818e-05,97,0.021838657046694,10,1e-04,4,0.001,44,0.14,0.99400247320935,0.998519813823545,0.0124594640723673,0.0965391866880096,0.00279570976383411,0.00233888808849825,0.0657411119343779,0.00292,0.00941935483870968,0.776595744680851,1.51428040863523e-06,22.6
"hsa05215_Prostate_cancer",56,0.239036119888913,14,0.124024865621976,74,0.00793650793650794,48,0.0360079188252828,11,0.000231445423613991,29,0.000653653270318316,19,0.000163430994104181,18,0.03,36,0.002,99,0.28,0.99400247320935,0.998519813823545,0.0124594640723673,0.213054447137564,0.00608491125649533,0.00621852710795325,0.00243459846647767,0.486666666666667,0.0124255319148936,0.822135922330097,4.26991120754505e-05,40.4
